,Rank,sample_id,factor,cell_line,cell_type,tissue,DNase_p_value,ChIP-seq_p_value,H3K27ac_p_value,summary_p_value
6618,6619,63203,ZNF354C,HEK293,Epithelium,Embryonic Kidney,0.8849726780654723,0.8779788256017179,0.8898584011742348,0.8844646471299095
6619,6620,47850,REST,GM12878,B Lymphocyte,Blood,0.9002357577753219,0.85783536865337,0.8892119107877865,0.8848738623621771
6620,6621,64201,ZNF792,HEK293,Epithelium,Embryonic Kidney,0.8829762507798391,0.8749892319684174,0.89522626467,0.8849819999889561
6621,6622,6587,ESR1,T47D,Epithelium,Mammary Gland,0.8863656894111731,0.8803118464591605,0.888588408145752,0.8851889391454043
6622,6623,63007,ZNF8,HEK293,Epithelium,Embryonic Kidney,0.8846744920581423,0.8629675635093764,0.9022282778578585,0.8853855149052625
6623,6624,38164,REST,None,None,Bone Marrow,0.8852032199397251,0.8220219546368615,0.9172611950295331,0.8859273746475151
6624,6625,34982,LMNB1,IMR90,Fibroblast,Lung,0.8864320270698598,0.8861375511162335,0.8869466641798223,0.8865063580095451
6625,6626,42397,STAG1,GM18526,Lymphoblastoid,Blood,0.8675061553774681,0.10483755264404854,0.9637128408544788,0.886713343658522
6626,6627,63464,MBD1_isoform1,HepG2,Epithelium,Liver,0.842385245443165,0.6004402793068981,0.9466839831807164,0.8869974693968252
6627,6628,63202,LARP7,K562,Erythroblast,Bone Marrow,0.8739699121096767,0.880729948769942,0.9023825507104032,0.8870032141432809
6628,6629,71221,AR,LNCaP,Epithelium,Prostate,0.8872177730796068,0.8874953957109653,0.8875647250274342,0.8874261556893454
6629,6630,63872,ZNF138,HEK293,Epithelium,Embryonic Kidney,0.8873990699965434,0.8871423784874225,0.8878601144180547,0.887467938946819
6630,6631,8560,RYBP,HEK293T,Epithelium,Embryonic Kidney,0.8883466021011286,0.8865723292519023,0.8881406310283764,0.8876918511838925
6631,6632,77100,ZNF529,293T,None,None,0.876833711363947,0.8923296908954477,0.8932596482926527,0.8879360960051665
6632,6633,52097,TP53,IMR90,Fibroblast,Lung,0.8878049694200907,0.8874785954911253,0.888689282252618,0.887993192391257
6633,6634,43975,T,None,Endothelial Cell,Artery,0.8975605679222672,0.8645982727249526,0.8967762392735603,0.8881267108507321
6634,6635,8663,EZH2,VCaP,Epithelium,Prostate,0.8872707731135894,0.8883685965696693,0.8898311696190505,0.888499653298443
6635,6636,35416,CTCF,K562,Erythroblast,Bone Marrow,0.8545658202145321,0.43850451238815236,0.950682887416813,0.8888737695805244
6636,6637,63395,ZNF488,HEK293,Epithelium,Embryonic Kidney,0.8891105971921021,0.8843335743710349,0.8940876870630872,0.8893147895513271
6637,6638,36096,ESR1,None,Epithelium,Mammary Gland,0.8908072197290903,0.8760173425767662,0.8997057770178649,0.8896493112953845
6638,6639,35724,SUMO1,WI-38,Fibroblast,Lung,0.8804915530647336,0.531270137702376,0.94443193402526,0.8896686879398128
6639,6640,77024,ZNF846,293T,None,None,0.8841724479778138,0.8901111175183386,0.8945437893051869,0.8897651218903501
6640,6641,77109,ZNF484,293T,None,None,0.8909267519404528,0.892041998679919,0.8872351338711212,0.8901044336006882
6641,6642,45287,EZH2,HeLa-S3,Epithelium,Cervix,0.8910206985765973,0.8905659328957312,0.890907133980813,0.8908315834315372
6642,6643,76670,DDX11,A549,Epithelium,Lung,0.892030425544295,0.892030425544295,0.892030425544295,0.892030425544295
6643,6644,43064,JMJD6,HEK293T,Epithelium,Embryonic Kidney,0.8837883721074435,0.4651675740339526,0.9485431859518924,0.8936029147327622
6644,6645,40348,CHD5,SH-SY5Y,None,Bone Marrow,0.8974556104137346,0.8847856193868038,0.8990297575325606,0.8941111383714293
6645,6646,1797,BRF1,IMR90,Fibroblast,Lung,0.8955605452357877,0.8929479938443724,0.8954166010505109,0.8946547542777532
6646,6647,63619,ZNF280D,HEK293,Epithelium,Embryonic Kidney,0.8922853087135397,0.8619438706927596,0.9167303741296069,0.8947035863258244
6647,6648,45588,CTCF,GM12801,B Lymphocyte,Blood,0.8497381453550719,0.2518817504642903,0.9593357333994272,0.894924479936553
6648,6649,64466,RELA,K562,Erythroblast,Bone Marrow,0.8909667308663581,0.893835355068404,0.9002034156216769,0.895140803765725
6649,6650,76567,ZNF618,293T,None,None,0.8974921197894374,0.8930258868236489,0.8982919604203663,0.8963191952579848
6650,6651,70223,DNMT3B,None,Stem cell,Foreskin,0.8962189618672737,0.8963117285580235,0.8964507657669032,0.8963272364951718
6651,6652,71842,ERG,RWPE1,Epithelium,Prostate,0.9039667481613816,0.9039667481613816,0.8782930229399032,0.8966574429096144
6652,6653,62802,PTRF,K562,Erythroblast,Bone Marrow,0.8969631127136808,0.8980483619603439,0.8973927852142296,0.8974699631604582
6653,6654,8103,CTCF,HepG2,Epithelium,Liver,0.9093573339106681,0.19953838274967267,0.9550397202542307,0.8983037183474853
6654,6655,74660,ZMYM3,K562,Erythroblast,Bone Marrow,0.851797102437365,0.2651892433005487,0.9603851177270091,0.8983739632014848
6655,6656,45312,EZH2,None,Epithelium,Mammary Gland,0.896704012906011,0.8991594502392597,0.8994100262666564,0.8984385531424026
6656,6657,67773,GATA1,None,Hematopoietic stem and progenitor cell,Bone Marrow,0.8986425178103153,0.8985169119908512,0.8985797290646713,0.8985797446650778
6657,6658,73888,DNMT3B,LCL,None,None,0.8984540665839587,0.8986425178103153,0.8986425178103153,0.8985797758515717
6658,6659,55337,SUMO2,K562,Erythroblast,Bone Marrow,0.8279284105078333,0.7519471497558055,0.9510917691205586,0.8990009142123767
6659,6660,33852,SF1,H295R,Epithelium,Adrenal Gland,0.9006452104069929,0.8911856826126089,0.9047605961693583,0.8991652916959039
6660,6661,44586,BRD4,VCaP,Epithelium,Prostate,0.8871571788471995,0.9048957860369646,0.9054749978600736,0.8998301780161653
6661,6662,8550,RYBP,HEK293T,Epithelium,Embryonic Kidney,0.9005445475003826,0.8988208399194999,0.901675749472745,0.9003603801163211
6662,6663,62954,HDGF,K562,Erythroblast,Bone Marrow,0.8989488466703048,0.8840857392899732,0.9138658416698626,0.9003924061894581
6663,6664,53477,MBD2,None,None,None,0.9015425480130898,0.8939993368771976,0.9054696352853253,0.9005534645647898
6664,6665,47852,REST,GM12878,B Lymphocyte,Blood,0.9160505855424749,0.8727004359052729,0.9055607703002571,0.9010737259273693
6665,6666,33556,CTCF,None,Monocyte,Blood,0.8922758602745181,0.46062799844122093,0.9523026297827408,0.9010759808168148
6666,6667,63270,DROSHA,HepG2,Epithelium,Liver,0.9039679197597146,0.8905277126945889,0.9090722671163007,0.9017672883640493
6667,6668,53307,GATA2,TSU-1621-MT,None,None,0.9042841902713268,0.8461260466919054,0.9302673600332771,0.9037877831586454
6668,6669,44700,LANA,BJAB,B cell lymphoma,None,0.9039667481613816,0.9039667481613816,0.9039667481613816,0.9039667481613816
6669,6670,53464,KDM1A,SH-SY5Y,None,Bone Marrow,0.9039667481613816,0.9039667481613816,0.9039667481613816,0.9039667481613816
6670,6671,67428,RARA,SK-N-SH,Neuroblastoma cell,Brain,0.9039667481613816,0.9039667481613816,0.9039667481613816,0.9039667481613816
6671,6672,70105,DROSHA,HeLa,Epithelium,Cervix,0.9039667481613816,0.9039667481613816,0.9039667481613816,0.9039667481613816
6672,6673,72801,LMNA,None,Fibroblast,None,0.9039667481613816,0.9039667481613816,0.9039667481613816,0.9039667481613816
6673,6674,77075,ZNF615,293T,None,None,0.9043571433593756,0.904486620802831,0.9048312632236314,0.9045587497266043
6674,6675,71056,SETDB1,HeLa,Epithelium,Cervix,0.9056975004587828,0.9042116997149335,0.904295780706543,0.904739745700335
6675,6676,38645,NPAT,LoVo,None,Colon,0.9068776823617155,0.9068595733472906,0.9061916961202847,0.9066440412670469
6676,6677,64776,SMARCA5,K562,Erythroblast,Bone Marrow,0.8958698503013427,0.7963112297998278,0.9442083859398579,0.9066727983875483
6677,6678,73718,BRD4,SEM,B Lymphocyte,None,0.9090650090899619,0.9029753953396271,0.909862203523981,0.907397874704043
6678,6679,41808,JARID2,None,iPSC,None,0.9065275976020614,0.908743293807819,0.9090203879706671,0.908110148963214
6679,6680,49729,ASCL1,HCC4018,Epithelium,Lung,0.9082788725534418,0.9083358589684063,0.9079935508162198,0.9082029980200745
6680,6681,43972,T,None,Endothelial Cell,Artery,0.9094088528982345,0.9042137264100635,0.9127836665618482,0.9089333846096803
6681,6682,48355,PCGF2,None,Fibroblast,None,0.8948846421207673,0.8404244003358428,0.9433197745365167,0.9097715243817577
6682,6683,47476,CTCF,K562,Erythroblast,Bone Marrow,0.8874374926240662,0.44539334200233704,0.9593317744732357,0.9099505525776077
6683,6684,64617,HDAC8,K562,Erythroblast,Bone Marrow,0.9128271291704566,0.894128979261618,0.9197614646160015,0.9100925119560241
6684,6685,63873,MTA2,MCF-7,Epithelium,Breast,0.9105609926263222,0.9091110175122694,0.9110723823774027,0.9102555798587451
6685,6686,62955,HDGF,K562,Erythroblast,Bone Marrow,0.9067864468859419,0.8919367441375589,0.9281129459831647,0.9114192331787045
6686,6687,65095,CTCF,HEK293,Epithelium,Embryonic Kidney,0.8997013852152111,0.6681594414566565,0.9545012205904663,0.9122067289779472
6687,6688,1955,RUNX1,Jurkat E6-1,T Lymphocyte,Blood,0.9135844998994191,0.9037226663805122,0.9186655025664856,0.912407035640195
6688,6689,69923,MYC,HeLa,Epithelium,Cervix,0.9143958438878946,0.9143958438878946,0.9143958438878946,0.9143958438878946
6689,6690,76969,LRWD1,U2OS,Osteosarcoma cell,None,0.9142890271048458,0.9144209287282633,0.9145855919408947,0.9144320171309803
6690,6691,48307,REST,GM12878,B Lymphocyte,Blood,0.927364276563921,0.8932491614831106,0.9169181074995616,0.9146501777418294
6691,6692,48127,MBD2,MCF-7,Epithelium,Breast,0.913612426160828,0.9014691261339711,0.9268246279169414,0.9152018041927348
6692,6693,73298,LARP7,HeLa,None,None,0.9236683695374551,0.8697172734850993,0.9319436812415652,0.9152549260899983
6693,6694,49604,ZNF486,None,Embryonic Stem Cell,Embryo,0.9277349740738151,0.6358984887471546,0.9500133804613596,0.9159720274181476
6694,6695,65128,ZNF436,HEK293,Epithelium,Embryonic Kidney,0.9168423716820056,0.8808678529555636,0.9354001977562232,0.9163076752551097
6695,6696,58481,CTCF,None,Embryonic Stem Cell,Embryo,0.9178568349685046,0.10477527146131771,0.9696994507076473,0.9176387068154935
6696,6697,49154,SFPQ,MCF-7,Epithelium,Breast,0.9227509675639538,0.8979369842391915,0.9271948181560983,0.9177190004235507
6697,6698,69924,MYC,HeLa,Epithelium,Cervix,0.9039667481613816,0.9235493653026451,0.9235493653026451,0.9179527017972865
6698,6699,77050,ZNF749,293T,None,None,0.9175565880328072,0.9185104768334649,0.9186500407577038,0.9182418481784438
6699,6700,63425,DDX20,K562,Erythroblast,Bone Marrow,0.9235267425221653,0.8812286446288313,0.9345294184257538,0.9182940522036203
6700,6701,65107,ZNF418,HEK293,Epithelium,Embryonic Kidney,0.9208904332815364,0.9175425329999383,0.9212444268056675,0.9199259801676148
6701,6702,77155,ZNF248,293T,None,None,0.9121775790448794,0.8313219165643293,0.9517724978636187,0.9206796876341932
6702,6703,73957,ZNF324,293T,None,None,0.9208804662013,0.9209264710593726,0.9209724553424227,0.9209264816683503
6703,6704,51442,CTCF,HUES64,Embryonic Stem Cell,Embryo,0.849033433661639,0.16017107000052844,0.9729906853797733,0.9213167644433389
6704,6705,1331,POLR3G,HeLa,Epithelium,Cervix,0.9225379059809428,0.9215982857586977,0.9221403290181027,0.9220940373570923
6705,6706,41807,JARID2,Edom-iPS-2,iPSC,None,0.9233197577674,0.9236317298040033,0.9234214328557329,0.9234578565087428
6706,6707,69233,CENPT,HuRef,Lymphoblastoid,None,0.9235493653026451,0.9235493653026451,0.9235493653026451,0.9235493653026451
6707,6708,69877,CCR5,None,Th1,None,0.9235493653026451,0.9235493653026451,0.9235493653026451,0.9235493653026451
6708,6709,64444,ZNF324,HEK293,Epithelium,Embryonic Kidney,0.9188597656920641,0.9070808259520616,0.9387550894965557,0.9238410136977853
6709,6710,73939,ZNF582,293T,None,None,0.9197333976217439,0.926647780760461,0.9266477792503688,0.924476691638402
6710,6711,32781,BMI1,None,Glioblastoma Multiforme Stem Like,None,0.933204755298572,0.8699682186877291,0.9419492519405874,0.9246048455937348
6711,6712,41824,JARID2,None,iPSC,None,0.9240457223039413,0.9247102757056851,0.9276215031603462,0.9254913362919417
6712,6713,41816,JARID2,None,iPSC,None,0.9264034686492759,0.9277567609738496,0.9236757937579774,0.9259832091745019
6713,6714,62682,ZNF16,HEK293,Epithelium,Embryonic Kidney,0.9238504045705572,0.9191074735047355,0.9343186761893193,0.9263144643960382
6714,6715,63920,HDGF,K562,Erythroblast,Bone Marrow,0.9214102305971459,0.909432876989959,0.9434617487161183,0.9275793387904387
6715,6716,47854,REST,GM12878,B Lymphocyte,Blood,0.9288463938651581,0.9187482395262903,0.9349675277145172,0.9281135531181568
6716,6717,65181,ZNF250,HEK293,Epithelium,Embryonic Kidney,0.9286751913647632,0.9237948321202342,0.9330682031083168,0.9287096558239242
6717,6718,68062,POLR3D,IMR90hTert,Fibroblast,Fetal Lung,0.9289101398527919,0.9286385003547735,0.928876228391702,0.9288084910352856
6718,6719,1194,TRIM28,HEK293,Epithelium,Embryonic Kidney,0.8847662956228637,0.6366642571423956,0.968748907805744,0.9291310203347127
6719,6720,46020,ZNF274,NT2-D1,None,Embryo,0.9292142229847674,0.926354160722169,0.9321630643250811,0.929322087275704
6720,6721,36348,CHD1,A549,Epithelium,Lung,0.929790342586613,0.9292123851335137,0.9306964926863984,0.9299049881135102
6721,6722,63555,MIER1,K562,Erythroblast,Bone Marrow,0.9254842155718217,0.8962999195343873,0.9495652925339019,0.9299532084763306
6722,6723,44686,LANA,iSLK-219,Epithelium,Kidney,0.9306125090953925,0.9303922674499836,0.9305758394740054,0.9305270033873262
6723,6724,62966,HDGF,MCF-7,Epithelium,Breast,0.931335950024891,0.9300075990748337,0.9306268033206,0.9306609670786273
6724,6725,49603,ZNF486,None,Embryonic Stem Cell,Embryo,0.9397428360452378,0.8592657912022714,0.9495780839554533,0.9308507056074777
6725,6726,48623,IRF4,OCI-Ly3,B Lymphocyte,Bone Marrow,0.8573609781691759,0.26862038247841613,0.9744180107462358,0.9309245312418565
6726,6727,52785,CIITA,Raji,B Lymphocyte,Blood,0.9316135861601065,0.9316135861601065,0.9316135861601065,0.9316135861601065
6727,6728,76888,TERT,VA13,Fibroblast,Lung,0.9316135861601065,0.9316135861601065,0.9316135861601065,0.9316135861601065
6728,6729,34356,SUMO1,HeLa,Epithelium,Cervix,0.93615386469654,0.7765416583891755,0.9591495074485549,0.932101804093515
6729,6730,50250,CTBP1,LNCaP,Epithelium,Prostate,0.9329145080551916,0.9331252710924239,0.9331252710924239,0.9330551618684684
6730,6731,42269,STAG1,GM10847,Lymphoblastoid,Blood,0.9032551779022568,0.12850673110295274,0.9761442059708453,0.9335688609738515
6731,6732,48303,REST,GM12878,B Lymphocyte,Blood,0.9438441008528339,0.915196793154562,0.9362546836508301,0.9337269394064092
6732,6733,42943,REST,GP5d,None,Colon,0.9340795516216126,0.9203155042481899,0.9439793856182785,0.9341473287655728
6733,6734,70775,CTCF,SK-OV-3,SKOV3,None,0.9235493653026451,0.9387407053254547,0.9387407009695419,0.9343851008414392
6734,6735,68103,CLOCK,U2OS,None,Bone,0.9428185386008628,0.8320856765279607,0.955969035281603,0.93464792944645
6735,6736,38720,KLF10,LoVo,None,Colon,0.9347409289515267,0.9346177010233291,0.934625172257912,0.9346613154582961
6736,6737,46045,SETDB1,U2OS,None,Bone,0.8567624699739315,0.3185197263348505,0.9759899357893772,0.9357538645343948
6737,6738,72779,CTCF,HCT-116,Colon cancer cell,Colon,0.9213775830681459,0.3200666129259997,0.9724803189537077,0.9366295267859404
6738,6739,45914,SMC3,K562,Erythroblast,Bone Marrow,0.9278320142045572,0.25291852315356533,0.9728847781495453,0.9374262079671614
6739,6740,63399,ZFP37,HEK293,Epithelium,Embryonic Kidney,0.9368314178513132,0.9233892358586715,0.9477292045456895,0.9374994574316544
6740,6741,38163,SUZ12,None,None,Bone Marrow,0.9370410020552788,0.9380738475752128,0.9389168197500241,0.9380199153811458
6741,6742,45348,EZH2,None,Myoblast,Skeletal Muscle,0.9384681543545244,0.9378200867932677,0.9379941375288476,0.938095325041608
6742,6743,77102,ZNF525,293T,None,None,0.9381308180885088,0.9386917733130515,0.9395397880298932,0.9387928847955462
6743,6744,34365,SUMO1,HeLa,Epithelium,Cervix,0.9384137334775755,0.8767268868071798,0.9600426643127592,0.9390672762362677
6744,6745,70096,TET2,293T,None,None,0.9399690408615692,0.9400262659440283,0.93999765708832,0.9399976636193734
6745,6746,40334,MBD2,HeLa,Epithelium,Cervix,0.9483110100327176,0.8860459845660402,0.9548267339921417,0.9401835120657297
6746,6747,64673,ZNF707,HEK293,Epithelium,Embryonic Kidney,0.94097653413138,0.9279085899930299,0.9489399226399805,0.9404603495857641
6747,6748,73961,ZNF2,293T,None,None,0.9465487953741494,0.9184696184497027,0.9500285780895649,0.941127502931653
6748,6749,64061,CSDE1,K562,Erythroblast,Bone Marrow,0.9378401490304197,0.9432062131918695,0.9437506267692759,0.9417157955373032
6749,6750,69618,STAG1,None,Erythroid Cell,None,0.9307638007197817,0.5934638030675526,0.9731494599538609,0.9432684724509863
6750,6751,63936,YBX3,K562,Erythroblast,Bone Marrow,0.9442703456883547,0.9390812283205163,0.9461741436420853,0.9433277666624005
6751,6752,1508,ZNF274,HepG2,Epithelium,Liver,0.9436577472133107,0.9435364971929748,0.9438092020265039,0.9436680341527608
6752,6753,72398,BRD9,NOMO-1,Acute myeloid leukemia,None,0.941584330917119,0.8778857909929083,0.9645236035313012,0.9437534829701771
6753,6754,50375,EZH2,None,Proerythroblast,Fetal Liver,0.9431934094850888,0.9442144709656911,0.9468124802440785,0.9447822636636167
6754,6755,62708,ZMYM3,K562,Erythroblast,Bone Marrow,0.8981216856525132,0.384830412995651,0.9784173168262931,0.9455437166318612
6755,6756,64564,BCOR,K562,Erythroblast,Bone Marrow,0.8941608892365935,0.45943627530911946,0.9783841622584093,0.945869386982096
6756,6757,76526,BRD9,NOMO-1,Acute myeloid leukemia,None,0.912337696788718,0.5839312372354856,0.9774658502949223,0.947174651349547
6757,6758,68061,POLR3D,IMR90hTert,Fibroblast,Fetal Lung,0.946076300760584,0.9466393059643208,0.9490614818934858,0.9472910202029147
6758,6759,42845,RAD21,LoVo,None,Colon,0.9302375362671852,0.40389866231826477,0.9772267794477666,0.9478061656250663
6759,6760,75571,HAP1,None,None,None,0.9274591161133082,0.46631227898798383,0.9775182989680875,0.9483906574153043
6760,6761,62991,GLI4,HEK293,Epithelium,Embryonic Kidney,0.9475322403096763,0.9477582525049378,0.951999704796734,0.9491813661239177
6761,6762,47861,REST,Jurkat,T Lymphocyte,Blood,0.9507907829367155,0.9444036136513423,0.9547667623931528,0.9503412245572651
6762,6763,38830,FEV,LoVo,None,Colon,0.9496697209482085,0.9505809861419506,0.9510139296558214,0.9504277966373783
6763,6764,47866,REST,Jurkat,T Lymphocyte,Blood,0.950135472266063,0.9341836071662462,0.9608741194064884,0.950645095632658
6764,6765,67770,TAL1,None,Hematopoietic stem and progenitor cell,Bone Marrow,0.9506669952642018,0.9506669952642018,0.9506669952642018,0.9506669952642018
6765,6766,76887,TERT,VA13,Fibroblast,Lung,0.9506669952642018,0.9506669961233946,0.9506669952642018,0.9506669955505994
6766,6767,73889,DNMT3B,LCL,None,None,0.950676773020584,0.950739391226885,0.950739391226885,0.9507185360234538
6767,6768,62995,TRIM25,K562,Erythroblast,Bone Marrow,0.9489104385224306,0.9506870157008249,0.9526596770028362,0.9507997292712
6768,6769,35447,CTCF,K562,Erythroblast,Bone Marrow,0.9427166507355059,0.5102493904432387,0.9776032838601466,0.9519386159779276
6769,6770,62557,PLRG1,HepG2,Epithelium,Liver,0.9555932621984463,0.954260600920327,0.9513742949302217,0.9538082742079894
6770,6771,36344,PAF1,A549,Epithelium,Lung,0.9543599885202927,0.9538927133262867,0.9549157419191191,0.9543932927255907
6771,6772,33850,SF1,H295R,Epithelium,Adrenal Gland,0.9545908204666602,0.9540655553115323,0.9547760596109893,0.9544794475738727
6772,6773,64255,ZNF610,HEK293,Epithelium,Embryonic Kidney,0.9532502584823724,0.9438310342321955,0.9642682601514727,0.9553337541093214
